genome_id	genome_name	antibiotic	resistant_phenotype	evidence	laboratory_typing_method	testing_standard
573.24327	Klebsiella pneumoniae strain MUGSI_103	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13419	Klebsiella pneumoniae KPN1481ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14343	Klebsiella pneumoniae KPN717ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1725	Klebsiella pneumoniae strain KpVA-7	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66894	Klebsiella pneumoniae KP_NORM_BLD_2011_76205	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13947	Klebsiella pneumoniae KPN2155ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1426	Klebsiella pneumoniae KPN587ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13573	Klebsiella pneumoniae KPN1667ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.3107	Klebsiella pneumoniae strain PH9	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI
573.14538	Klebsiella pneumoniae KPN980ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13093	Klebsiella pneumoniae KPN1085ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.6621	Klebsiella pneumoniae KP_NORM_BLD_2014_104014	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.15688	Klebsiella pneumoniae strain K811	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.66649	Klebsiella pneumoniae KP_NORM_BLD_114458	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.14244	Klebsiella pneumoniae KPN569ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13951	Klebsiella pneumoniae KPN2159ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13274	Klebsiella pneumoniae KPN130ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1418	Klebsiella pneumoniae KPN470ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15364	Klebsiella pneumoniae strain INF278	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.6271	Klebsiella pneumoniae MGL_K_9	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	
573.13066	Klebsiella pneumoniae KPN1044ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14322	Klebsiella pneumoniae KPN692ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13471	Klebsiella pneumoniae KPN1542ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
72407.532	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864865	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.22565	Klebsiella pneumoniae strain SU12	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13469	Klebsiella pneumoniae KPN1539ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.12864	Klebsiella pneumoniae 3376	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13986	Klebsiella pneumoniae KPN245ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.577	Klebsiella pneumoniae strain 8_GR_13	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13914	Klebsiella pneumoniae KPN2091ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13438	Klebsiella pneumoniae KPN1501ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14364	Klebsiella pneumoniae KPN742ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.26276	Klebsiella pneumoniae strain 5012STDY7626399	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.29946	Klebsiella pneumoniae strain Kpngiani7132480	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.62728	Klebsiella pneumoniae 20200317_MGL_34	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	
573.14329	Klebsiella pneumoniae KPN701ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14085	Klebsiella pneumoniae KPN361ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14243	Klebsiella pneumoniae KPN568ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15665	Klebsiella pneumoniae strain K1049	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.26308	Klebsiella pneumoniae strain 5012STDY7626426	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.14535	Klebsiella pneumoniae KPN975ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15691	Klebsiella pneumoniae strain K871	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
1438729.3	Klebsiella pneumoniae CHS 23	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.12867	Klebsiella pneumoniae 3345	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14137	Klebsiella pneumoniae KPN417ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14532	Klebsiella pneumoniae KPN968ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15644	Klebsiella pneumoniae strain K1119	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.15669	Klebsiella pneumoniae strain K1064	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.14537	Klebsiella pneumoniae KPN978ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.7023	Klebsiella pneumoniae strain AR_0043	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.12914	Klebsiella pneumoniae 3275	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.24265	Klebsiella pneumoniae strain 22	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14448	Klebsiella pneumoniae KPN863ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14235	Klebsiella pneumoniae KPN558ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14131	Klebsiella pneumoniae KPN411ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14249	Klebsiella pneumoniae KPN575ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13559	Klebsiella pneumoniae KPN1650ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1445	Klebsiella pneumoniae KPN865ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.26117	Klebsiella pneumoniae strain 5012STDY7312735	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.5826	Klebsiella pneumoniae strain W2-13-ERG8	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.67421	Klebsiella pneumoniae MGL_128	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.13885	Klebsiella pneumoniae KPN2061ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1868	Klebsiella pneumoniae strain AR_362	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.24292	Klebsiella pneumoniae strain 373	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.29948	Klebsiella pneumoniae strain Kpngiani7132481	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.24263	Klebsiella pneumoniae strain 21	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13249	Klebsiella pneumoniae KPN1270ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13968	Klebsiella pneumoniae KPN221ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13201	Klebsiella pneumoniae KPN1210ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14031	Klebsiella pneumoniae KPN294ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15435	Klebsiella pneumoniae strain 10315_6#17	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI
573.22555	Klebsiella pneumoniae strain SU11	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13041	Klebsiella pneumoniae KPN1014ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.29877	Klebsiella pneumoniae strain Kpngiani7132561	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.13239	Klebsiella pneumoniae KPN1260ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.62736	Klebsiella pneumoniae MGL_128	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	
72407.538	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864872	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13011	Klebsiella pneumoniae 3221	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
72407.556	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864878	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13649	Klebsiella pneumoniae KPN1753ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13958	Klebsiella pneumoniae KPN2169ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15708	Klebsiella pneumoniae strain K1075	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.12957	Klebsiella pneumoniae 3252	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.46867	Klebsiella pneumoniae KP-51LI	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.13276	Klebsiella pneumoniae KPN1312ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.12782	Klebsiella pneumoniae strain AR_0148	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13567	Klebsiella pneumoniae KPN1660ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.30009	Klebsiella pneumoniae strain Kpngiani7132549	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.1338	Klebsiella pneumoniae KPN1439ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
1438779.3	Klebsiella pneumoniae CHS 75	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.14014	Klebsiella pneumoniae KPN276ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.67384	Klebsiella pneumoniae 20200622_MGL_73	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.24289	Klebsiella pneumoniae strain 351	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15663	Klebsiella pneumoniae strain K1040	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.13173	Klebsiella pneumoniae KPN1181ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66194	Klebsiella pneumoniae KP_NORM_URN_2015_109356	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13635	Klebsiella pneumoniae KPN1735ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13624	Klebsiella pneumoniae KPN1721ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.33415	Klebsiella pneumoniae strain PMK4a	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.13956	Klebsiella pneumoniae KPN2167ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1428	Klebsiella pneumoniae KPN613ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.6694	Klebsiella pneumoniae KP_NORM_BLD_2015_116374	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.1572	Klebsiella pneumoniae strain K1367	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.14174	Klebsiella pneumoniae KPN463ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.67388	Klebsiella pneumoniae 20200622_MGL_68	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.14081	Klebsiella pneumoniae KPN356ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1388	Klebsiella pneumoniae KPN2055ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
574.26	Klebsiella pneumoniae subsp. ozaenae strain 6	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15595	Klebsiella pneumoniae strain KSB1_6J	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.29906	Klebsiella pneumoniae strain Kpngiani7132609	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.31086	Klebsiella pneumoniae strain BKQ2KD	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	British Society for Antimicrobial Chemotherapy (BSAC)
573.13307	Klebsiella pneumoniae KPN1347ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66856	Klebsiella pneumoniae KP_NORM_BLD_2009_61035	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13327	Klebsiella pneumoniae KPN1373ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66887	Klebsiella pneumoniae KP_NORM_BLD_2011_74862	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.23205	Klebsiella pneumoniae strain KP_301	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI
573.15482	Klebsiella pneumoniae strain 10315_6#73	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI
573.12942	Klebsiella pneumoniae 3353	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13177	Klebsiella pneumoniae KPN1185ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14253	Klebsiella pneumoniae KPN579ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15651	Klebsiella pneumoniae strain K954	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.24331	Klebsiella pneumoniae strain MUGSI_113	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.24437	Klebsiella pneumoniae strain MUGSI_78	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.261	Klebsiella pneumoniae strain 5012STDY7312702	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.67393	Klebsiella pneumoniae MGL_K_12	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.46853	Klebsiella pneumoniae KP-24PI	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.24431	Klebsiella pneumoniae strain MUGSI_69	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.29943	Klebsiella pneumoniae strain Kpngiani7132497	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.143	Klebsiella pneumoniae KPN649ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
1438768.3	Klebsiella pneumoniae CHS 62	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
573.14434	Klebsiella pneumoniae KPN839ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13695	Klebsiella pneumoniae KPN1830ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15713	Klebsiella pneumoniae strain K1144	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.15677	Klebsiella pneumoniae strain K725	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.67168	Klebsiella pneumoniae KP_NORM_URN_2015_107993	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.12894	Klebsiella pneumoniae 3264	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14079	Klebsiella pneumoniae KPN354ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66174	Klebsiella pneumoniae KP_NORM_BLD_2013_91760	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13796	Klebsiella pneumoniae KPN1949ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.24357	Klebsiella pneumoniae strain MUGSI_149	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13395	Klebsiella pneumoniae KPN1454ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13911	Klebsiella pneumoniae KPN2088ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.29976	Klebsiella pneumoniae strain Kpngiani7132515	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.13819	Klebsiella pneumoniae KPN1986ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.5821	Klebsiella pneumoniae strain W2-13-ERG1	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.13539	Klebsiella pneumoniae KPN1621ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.29928	Klebsiella pneumoniae strain Kpngiani7132628	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
72407.502	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864744	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
72407.571	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864891	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.20063	Klebsiella pneumoniae strain AR_0097	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.62688	Klebsiella pneumoniae MGL_88	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	
573.12887	Klebsiella pneumoniae 3314	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66711	Klebsiella pneumoniae KP_NORM_BLD_116371	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.22557	Klebsiella pneumoniae strain SU13	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.13238	Klebsiella pneumoniae KPN125ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13147	Klebsiella pneumoniae KPN1149ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66864	Klebsiella pneumoniae KP_NORM_BLD_2009_62208	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.26085	Klebsiella pneumoniae strain 5012STDY7312717	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	
72407.492	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864740	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1434	Klebsiella pneumoniae KPN714ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.23221	Klebsiella pneumoniae strain KP_044	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI
573.5824	Klebsiella pneumoniae strain W2-15-ERG3	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	EUCAST
573.13247	Klebsiella pneumoniae KPN1269ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
72407.491	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864749	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66932	Klebsiella pneumoniae KP_NORM_BLD_2015_111587	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.15436	Klebsiella pneumoniae strain 10315_6#13	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	CLSI
573.24368	Klebsiella pneumoniae strain MUGSI_173	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.66871	Klebsiella pneumoniae KP_NORM_BLD_2010_70364	ciprofloxacin	Resistant	Laboratory Method		EUCAST
573.14526	Klebsiella pneumoniae KPN960ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.24379	Klebsiella pneumoniae strain MUGSI_22	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13107	Klebsiella pneumoniae KPN1103ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.9723	Klebsiella pneumoniae strain AR_0115	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13686	Klebsiella pneumoniae KPN1818ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13754	Klebsiella pneumoniae KPN1893ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14139	Klebsiella pneumoniae KPN419ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.145	Klebsiella pneumoniae KPN928ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14242	Klebsiella pneumoniae KPN567ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13908	Klebsiella pneumoniae KPN2085ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.13973	Klebsiella pneumoniae KPN227ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.24262	Klebsiella pneumoniae strain 201	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14288	Klebsiella pneumoniae KPN621ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15618	Klebsiella pneumoniae strain KSB2_5A	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15678	Klebsiella pneumoniae strain K727	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
573.14517	Klebsiella pneumoniae KPN950ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.12931	Klebsiella pneumoniae 3265	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.1334	Klebsiella pneumoniae KPN1390ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.14147	Klebsiella pneumoniae KPN427ec	ciprofloxacin	Resistant	Laboratory Method	Broth dilution	CLSI
573.15693	Klebsiella pneumoniae strain K875	ciprofloxacin	Resistant	Laboratory Method	Disk diffusion	EUCAST
